days_worked;order_day_number;store_firstly_created;max_order_day_number;order_count_per_store;orders_sum_per_store;medal;store_id;potential
138;88;13.05.2021 15:24;138;6;2874;GOLD;2,43E+11;60.17742614
138;89;13.05.2021 15:24;138;3;1061;GOLD;2,43E+11;60.17742614
138;90;13.05.2021 15:24;138;5;2232;GOLD;2,43E+11;60.17742614
138;91;13.05.2021 15:24;138;5;1784;GOLD;2,43E+11;60.17742614
138;92;13.05.2021 15:24;138;6;2520;GOLD;2,43E+11;60.17742614
138;93;13.05.2021 15:24;138;9;3108;GOLD;2,43E+11;60.17742614
138;94;13.05.2021 15:24;138;11;5228;GOLD;2,43E+11;60.17742614
138;95;13.05.2021 15:24;138;5;1340;GOLD;2,43E+11;60.17742614
138;96;13.05.2021 15:24;138;4;2241;GOLD;2,43E+11;60.17742614
138;97;13.05.2021 15:24;138;6;2920;GOLD;2,43E+11;60.17742614
138;98;13.05.2021 15:24;138;6;2485;GOLD;2,43E+11;60.17742614
138;99;13.05.2021 15:24;138;6;2878;GOLD;2,43E+11;60.17742614
138;100;13.05.2021 15:24;138;6;3756;GOLD;2,43E+11;60.17742614
138;101;13.05.2021 15:24;138;4;1574;GOLD;2,43E+11;60.17742614
138;102;13.05.2021 15:24;138;2;1205;GOLD;2,43E+11;60.17742614
138;103;13.05.2021 15:24;138;11;4541;GOLD;2,43E+11;60.17742614
138;104;13.05.2021 15:24;138;3;1614;GOLD;2,43E+11;60.17742614
138;105;13.05.2021 15:24;138;2;781;GOLD;2,43E+11;60.17742614
138;106;13.05.2021 15:24;138;4;1679;GOLD;2,43E+11;60.17742614
138;107;13.05.2021 15:24;138;2;887;GOLD;2,43E+11;60.17742614
138;108;13.05.2021 15:24;138;4;1824;GOLD;2,43E+11;60.17742614
138;109;13.05.2021 15:24;138;4;1972;GOLD;2,43E+11;60.17742614
138;110;13.05.2021 15:24;138;1;354;GOLD;2,43E+11;60.17742614
138;111;13.05.2021 15:24;138;2;1081;GOLD;2,43E+11;60.17742614
138;112;13.05.2021 15:24;138;3;747;GOLD;2,43E+11;60.17742614
138;113;13.05.2021 15:24;138;5;2281;GOLD;2,43E+11;60.17742614
138;114;13.05.2021 15:24;138;4;2715;GOLD;2,43E+11;60.17742614
138;115;13.05.2021 15:24;138;2;887;GOLD;2,43E+11;60.17742614
138;116;13.05.2021 15:24;138;2;708;GOLD;2,43E+11;60.17742614
138;117;13.05.2021 15:24;138;2;1136;GOLD;2,43E+11;60.17742614
138;118;13.05.2021 15:24;138;1;199;GOLD;2,43E+11;60.17742614
138;119;13.05.2021 15:24;138;2;992;GOLD;2,43E+11;60.17742614
138;121;13.05.2021 15:24;138;1;543;GOLD;2,43E+11;60.17742614
138;122;13.05.2021 15:24;138;2;965;GOLD;2,43E+11;60.17742614
138;123;13.05.2021 15:24;138;5;2525;GOLD;2,43E+11;60.17742614
138;124;13.05.2021 15:24;138;8;3496;GOLD;2,43E+11;60.17742614
138;125;13.05.2021 15:24;138;4;2052;GOLD;2,43E+11;60.17742614
138;126;13.05.2021 15:24;138;5;2201;GOLD;2,43E+11;60.17742614
138;127;13.05.2021 15:24;138;1;613;GOLD;2,43E+11;60.17742614
138;128;13.05.2021 15:24;138;2;985;GOLD;2,43E+11;60.17742614
138;129;13.05.2021 15:24;138;5;3097;GOLD;2,43E+11;60.17742614
138;130;13.05.2021 15:24;138;4;1727;GOLD;2,43E+11;60.17742614
138;131;13.05.2021 15:24;138;2;716;GOLD;2,43E+11;60.17742614
138;132;13.05.2021 15:24;138;4;2112;GOLD;2,43E+11;60.17742614
138;133;13.05.2021 15:24;138;3;1274;GOLD;2,43E+11;60.17742614
138;134;13.05.2021 15:24;138;5;3107;GOLD;2,43E+11;60.17742614
138;135;13.05.2021 15:24;138;2;1066;GOLD;2,43E+11;60.17742614
138;136;13.05.2021 15:24;138;6;3236;GOLD;2,43E+11;60.17742614
138;137;13.05.2021 15:24;138;4;1579;GOLD;2,43E+11;60.17742614
138;138;13.05.2021 15:24;138;4;1723;GOLD;2,43E+11;60.17742614
19;0;06.09.2021 14:25;28;1;600;GOLD;70588641817;44.69528747
19;1;06.09.2021 14:25;28;3;1480;GOLD;70588641817;44.69528747
19;3;06.09.2021 14:25;28;1;585;GOLD;70588641817;44.69528747
19;5;06.09.2021 14:25;28;1;930;GOLD;70588641817;44.69528747
19;6;06.09.2021 14:25;28;1;790;GOLD;70588641817;44.69528747
19;7;06.09.2021 14:25;28;1;555;GOLD;70588641817;44.69528747
19;8;06.09.2021 14:25;28;1;605;GOLD;70588641817;44.69528747
19;10;06.09.2021 14:25;28;3;1540;GOLD;70588641817;44.69528747
19;11;06.09.2021 14:25;28;2;1515;GOLD;70588641817;44.69528747
19;12;06.09.2021 14:25;28;1;540;GOLD;70588641817;44.69528747
19;14;06.09.2021 14:25;28;1;605;GOLD;70588641817;44.69528747
19;15;06.09.2021 14:25;28;3;3150;GOLD;70588641817;44.69528747
19;17;06.09.2021 14:25;28;3;2055;GOLD;70588641817;44.69528747
19;22;06.09.2021 14:25;28;2;1225;GOLD;70588641817;44.69528747
19;23;06.09.2021 14:25;28;2;1270;GOLD;70588641817;44.69528747
19;25;06.09.2021 14:25;28;1;785;GOLD;70588641817;44.69528747
19;26;06.09.2021 14:25;28;2;1105;GOLD;70588641817;44.69528747
19;27;06.09.2021 14:25;28;1;350;GOLD;70588641817;44.69528747
19;28;06.09.2021 14:25;28;2;2915;GOLD;70588641817;44.69528747
2;0;10.03.2021 16:20;16;1;984;BRONSE;88033689950;2.701099907
2;16;10.03.2021 16:20;16;1;1231;BRONSE;88033689950;2.701099907
68;0;15.04.2021 21:53;75;1;210;SILVER;96962605042;9.229952352
68;1;15.04.2021 21:53;75;3;2045;SILVER;96962605042;9.229952352
68;2;15.04.2021 21:53;75;4;3924;SILVER;96962605042;9.229952352
68;3;15.04.2021 21:53;75;3;1530;SILVER;96962605042;9.229952352
68;4;15.04.2021 21:53;75;3;1669;SILVER;96962605042;9.229952352
68;5;15.04.2021 21:53;75;1;659;SILVER;96962605042;9.229952352
68;7;15.04.2021 21:53;75;4;2249;SILVER;96962605042;9.229952352
68;8;15.04.2021 21:53;75;2;1583;SILVER;96962605042;9.229952352
68;9;15.04.2021 21:53;75;10;5456;SILVER;96962605042;9.229952352
68;10;15.04.2021 21:53;75;5;3104;SILVER;96962605042;9.229952352
68;11;15.04.2021 21:53;75;5;3357;SILVER;96962605042;9.229952352
68;12;15.04.2021 21:53;75;5;3403;SILVER;96962605042;9.229952352
68;13;15.04.2021 21:53;75;9;5436;SILVER;96962605042;9.229952352
68;14;15.04.2021 21:53;75;6;4559;SILVER;96962605042;9.229952352
68;15;15.04.2021 21:53;75;5;2247;SILVER;96962605042;9.229952352
68;17;15.04.2021 21:53;75;1;569;SILVER;96962605042;9.229952352
68;18;15.04.2021 21:53;75;3;1744;SILVER;96962605042;9.229952352
68;19;15.04.2021 21:53;75;7;3357;SILVER;96962605042;9.229952352
68;20;15.04.2021 21:53;75;4;3399;SILVER;96962605042;9.229952352
68;21;15.04.2021 21:53;75;5;4142;SILVER;96962605042;9.229952352
68;22;15.04.2021 21:53;75;2;1245;SILVER;96962605042;9.229952352
68;23;15.04.2021 21:53;75;7;4552;SILVER;96962605042;9.229952352
68;24;15.04.2021 21:53;75;8;5637;SILVER;96962605042;9.229952352
68;26;15.04.2021 21:53;75;11;6864;SILVER;96962605042;9.229952352
68;27;15.04.2021 21:53;75;1;594;SILVER;96962605042;9.229952352
68;28;15.04.2021 21:53;75;3;1527;SILVER;96962605042;9.229952352
68;29;15.04.2021 21:53;75;8;6277;SILVER;96962605042;9.229952352
68;30;15.04.2021 21:53;75;2;1707;SILVER;96962605042;9.229952352
68;31;15.04.2021 21:53;75;3;2724;SILVER;96962605042;9.229952352
68;33;15.04.2021 21:53;75;7;4091;SILVER;96962605042;9.229952352
68;34;15.04.2021 21:53;75;2;1363;SILVER;96962605042;9.229952352
68;35;15.04.2021 21:53;75;6;5155;SILVER;96962605042;9.229952352
68;36;15.04.2021 21:53;75;2;913;SILVER;96962605042;9.229952352
68;37;15.04.2021 21:53;75;3;1980;SILVER;96962605042;9.229952352
68;39;15.04.2021 21:53;75;4;2588;SILVER;96962605042;9.229952352
68;40;15.04.2021 21:53;75;3;2775;SILVER;96962605042;9.229952352
68;41;15.04.2021 21:53;75;2;1019;SILVER;96962605042;9.229952352
68;42;15.04.2021 21:53;75;3;1896;SILVER;96962605042;9.229952352
68;43;15.04.2021 21:53;75;1;678;SILVER;96962605042;9.229952352
68;44;15.04.2021 21:53;75;4;3631;SILVER;96962605042;9.229952352
68;45;15.04.2021 21:53;75;2;1629;SILVER;96962605042;9.229952352
68;46;15.04.2021 21:53;75;3;1984;SILVER;96962605042;9.229952352
68;47;15.04.2021 21:53;75;2;1234;SILVER;96962605042;9.229952352
68;48;15.04.2021 21:53;75;1;640;SILVER;96962605042;9.229952352
68;49;15.04.2021 21:53;75;1;693;SILVER;96962605042;9.229952352
68;50;15.04.2021 21:53;75;3;2295;SILVER;96962605042;9.229952352
68;51;15.04.2021 21:53;75;6;5120;SILVER;96962605042;9.229952352
68;52;15.04.2021 21:53;75;1;360;SILVER;96962605042;9.229952352
68;53;15.04.2021 21:53;75;4;2807;SILVER;96962605042;9.229952352
68;54;15.04.2021 21:53;75;2;1254;SILVER;96962605042;9.229952352
68;55;15.04.2021 21:53;75;3;2220;SILVER;96962605042;9.229952352
68;56;15.04.2021 21:53;75;6;3847;SILVER;96962605042;9.229952352
68;57;15.04.2021 21:53;75;3;2158;SILVER;96962605042;9.229952352
68;58;15.04.2021 21:53;75;6;4356;SILVER;96962605042;9.229952352
68;59;15.04.2021 21:53;75;5;2894;SILVER;96962605042;9.229952352
68;60;15.04.2021 21:53;75;2;1240;SILVER;96962605042;9.229952352
68;62;15.04.2021 21:53;75;3;1970;SILVER;96962605042;9.229952352
68;63;15.04.2021 21:53;75;2;1224;SILVER;96962605042;9.229952352
68;64;15.04.2021 21:53;75;2;1133;SILVER;96962605042;9.229952352
68;65;15.04.2021 21:53;75;2;1500;SILVER;96962605042;9.229952352
68;66;15.04.2021 21:53;75;2;1554;SILVER;96962605042;9.229952352
68;68;15.04.2021 21:53;75;1;470;SILVER;96962605042;9.229952352
68;70;15.04.2021 21:53;75;3;1494;SILVER;96962605042;9.229952352
68;71;15.04.2021 21:53;75;1;604;SILVER;96962605042;9.229952352
68;72;15.04.2021 21:53;75;1;684;SILVER;96962605042;9.229952352
68;73;15.04.2021 21:53;75;1;660;SILVER;96962605042;9.229952352
68;74;15.04.2021 21:53;75;1;1090;SILVER;96962605042;9.229952352
68;75;15.04.2021 21:53;75;1;600;SILVER;96962605042;9.229952352
28;0;22.06.2021 8:52;87;2;940;GOLD;1371894208;21.47553607
28;4;22.06.2021 8:52;87;1;195;GOLD;1371894208;21.47553607
28;6;22.06.2021 8:52;87;1;670;GOLD;1371894208;21.47553607
28;13;22.06.2021 8:52;87;1;775;GOLD;1371894208;21.47553607
28;20;22.06.2021 8:52;87;1;640;GOLD;1371894208;21.47553607
28;21;22.06.2021 8:52;87;1;795;GOLD;1371894208;21.47553607
28;23;22.06.2021 8:52;87;1;840;GOLD;1371894208;21.47553607
28;27;22.06.2021 8:52;87;1;695;GOLD;1371894208;21.47553607
28;33;22.06.2021 8:52;87;1;1400;GOLD;1371894208;21.47553607
28;44;22.06.2021 8:52;87;2;2015;GOLD;1371894208;21.47553607
28;45;22.06.2021 8:52;87;3;1815;GOLD;1371894208;21.47553607
28;55;22.06.2021 8:52;87;1;250;GOLD;1371894208;21.47553607
28;56;22.06.2021 8:52;87;1;600;GOLD;1371894208;21.47553607
28;58;22.06.2021 8:52;87;1;840;GOLD;1371894208;21.47553607
28;59;22.06.2021 8:52;87;1;390;GOLD;1371894208;21.47553607
28;60;22.06.2021 8:52;87;1;420;GOLD;1371894208;21.47553607
28;62;22.06.2021 8:52;87;1;1580;GOLD;1371894208;21.47553607
28;63;22.06.2021 8:52;87;1;605;GOLD;1371894208;21.47553607
28;65;22.06.2021 8:52;87;1;875;GOLD;1371894208;21.47553607
28;66;22.06.2021 8:52;87;2;1700;GOLD;1371894208;21.47553607
28;67;22.06.2021 8:52;87;1;980;GOLD;1371894208;21.47553607
28;70;22.06.2021 8:52;87;1;1175;GOLD;1371894208;21.47553607
28;72;22.06.2021 8:52;87;2;1415;GOLD;1371894208;21.47553607
28;80;22.06.2021 8:52;87;1;675;GOLD;1371894208;21.47553607
28;82;22.06.2021 8:52;87;1;1530;GOLD;1371894208;21.47553607
28;84;22.06.2021 8:52;87;2;1775;GOLD;1371894208;21.47553607
28;86;22.06.2021 8:52;87;1;1055;GOLD;1371894208;21.47553607
28;87;22.06.2021 8:52;87;1;1180;GOLD;1371894208;21.47553607
63;0;23.06.2021 9:01;94;1;600;BRONSE;1401869729;2.220566725
63;2;23.06.2021 9:01;94;1;1210;BRONSE;1401869729;2.220566725
63;3;23.06.2021 9:01;94;1;980;BRONSE;1401869729;2.220566725
63;4;23.06.2021 9:01;94;2;1830;BRONSE;1401869729;2.220566725
63;5;23.06.2021 9:01;94;2;1762;BRONSE;1401869729;2.220566725
63;6;23.06.2021 9:01;94;1;1000;BRONSE;1401869729;2.220566725
63;7;23.06.2021 9:01;94;2;1870;BRONSE;1401869729;2.220566725
63;8;23.06.2021 9:01;94;1;1080;BRONSE;1401869729;2.220566725
63;9;23.06.2021 9:01;94;3;3010;BRONSE;1401869729;2.220566725
63;10;23.06.2021 9:01;94;1;1080;BRONSE;1401869729;2.220566725
63;11;23.06.2021 9:01;94;1;960;BRONSE;1401869729;2.220566725
63;12;23.06.2021 9:01;94;1;1000;BRONSE;1401869729;2.220566725
63;14;23.06.2021 9:01;94;1;2470;BRONSE;1401869729;2.220566725
63;16;23.06.2021 9:01;94;1;1150;BRONSE;1401869729;2.220566725
63;17;23.06.2021 9:01;94;1;360;BRONSE;1401869729;2.220566725
63;18;23.06.2021 9:01;94;2;1100;BRONSE;1401869729;2.220566725
63;19;23.06.2021 9:01;94;1;550;BRONSE;1401869729;2.220566725
63;20;23.06.2021 9:01;94;2;910;BRONSE;1401869729;2.220566725
63;21;23.06.2021 9:01;94;2;1320;BRONSE;1401869729;2.220566725
63;23;23.06.2021 9:01;94;3;2100;BRONSE;1401869729;2.220566725
63;24;23.06.2021 9:01;94;2;1830;BRONSE;1401869729;2.220566725
63;25;23.06.2021 9:01;94;1;1090;BRONSE;1401869729;2.220566725
63;29;23.06.2021 9:01;94;1;1440;BRONSE;1401869729;2.220566725
63;31;23.06.2021 9:01;94;2;2008;BRONSE;1401869729;2.220566725
63;32;23.06.2021 9:01;94;2;2940;BRONSE;1401869729;2.220566725
63;33;23.06.2021 9:01;94;2;1059;BRONSE;1401869729;2.220566725
63;36;23.06.2021 9:01;94;1;395;BRONSE;1401869729;2.220566725
63;37;23.06.2021 9:01;94;1;1240;BRONSE;1401869729;2.220566725
63;38;23.06.2021 9:01;94;1;840;BRONSE;1401869729;2.220566725
63;40;23.06.2021 9:01;94;1;1390;BRONSE;1401869729;2.220566725
63;42;23.06.2021 9:01;94;1;660;BRONSE;1401869729;2.220566725
63;43;23.06.2021 9:01;94;2;2173;BRONSE;1401869729;2.220566725
63;44;23.06.2021 9:01;94;1;1806;BRONSE;1401869729;2.220566725
63;46;23.06.2021 9:01;94;1;1385;BRONSE;1401869729;2.220566725
63;47;23.06.2021 9:01;94;1;1050;BRONSE;1401869729;2.220566725
63;48;23.06.2021 9:01;94;1;450;BRONSE;1401869729;2.220566725
63;49;23.06.2021 9:01;94;1;250;BRONSE;1401869729;2.220566725
63;50;23.06.2021 9:01;94;2;1515;BRONSE;1401869729;2.220566725
63;52;23.06.2021 9:01;94;1;874;BRONSE;1401869729;2.220566725
63;53;23.06.2021 9:01;94;1;801;BRONSE;1401869729;2.220566725
63;56;23.06.2021 9:01;94;1;735;BRONSE;1401869729;2.220566725
63;57;23.06.2021 9:01;94;1;970;BRONSE;1401869729;2.220566725
63;58;23.06.2021 9:01;94;1;600;BRONSE;1401869729;2.220566725
63;60;23.06.2021 9:01;94;1;850;BRONSE;1401869729;2.220566725
63;61;23.06.2021 9:01;94;1;450;BRONSE;1401869729;2.220566725
63;64;23.06.2021 9:01;94;1;1540;BRONSE;1401869729;2.220566725
63;65;23.06.2021 9:01;94;2;1930;BRONSE;1401869729;2.220566725
63;66;23.06.2021 9:01;94;3;2680;BRONSE;1401869729;2.220566725
63;68;23.06.2021 9:01;94;1;990;BRONSE;1401869729;2.220566725
63;69;23.06.2021 9:01;94;2;1890;BRONSE;1401869729;2.220566725
63;70;23.06.2021 9:01;94;1;1090;BRONSE;1401869729;2.220566725
63;71;23.06.2021 9:01;94;3;2960;BRONSE;1401869729;2.220566725
63;72;23.06.2021 9:01;94;2;1340;BRONSE;1401869729;2.220566725
63;73;23.06.2021 9:01;94;1;850;BRONSE;1401869729;2.220566725
63;74;23.06.2021 9:01;94;4;5260;BRONSE;1401869729;2.220566725
63;77;23.06.2021 9:01;94;1;450;BRONSE;1401869729;2.220566725
63;78;23.06.2021 9:01;94;1;1840;BRONSE;1401869729;2.220566725
63;79;23.06.2021 9:01;94;1;450;BRONSE;1401869729;2.220566725
63;87;23.06.2021 9:01;94;1;1130;BRONSE;1401869729;2.220566725
63;88;23.06.2021 9:01;94;3;2110;BRONSE;1401869729;2.220566725
63;92;23.06.2021 9:01;94;3;2320;BRONSE;1401869729;2.220566725
63;93;23.06.2021 9:01;94;1;670;BRONSE;1401869729;2.220566725
63;94;23.06.2021 9:01;94;1;800;BRONSE;1401869729;2.220566725
42;0;29.06.2021 8:05;81;1;389;SILVER;1110421324;8.745326449
42;1;29.06.2021 8:05;81;1;405;SILVER;1110421324;8.745326449
42;2;29.06.2021 8:05;81;3;2432;SILVER;1110421324;8.745326449
42;3;29.06.2021 8:05;81;2;1089;SILVER;1110421324;8.745326449
42;5;29.06.2021 8:05;81;2;1383;SILVER;1110421324;8.745326449
42;7;29.06.2021 8:05;81;1;3130;SILVER;1110421324;8.745326449
42;8;29.06.2021 8:05;81;2;1572;SILVER;1110421324;8.745326449
42;9;29.06.2021 8:05;81;2;1418;SILVER;1110421324;8.745326449
42;11;29.06.2021 8:05;81;1;794;SILVER;1110421324;8.745326449
42;14;29.06.2021 8:05;81;3;2536;SILVER;1110421324;8.745326449
42;16;29.06.2021 8:05;81;2;1163;SILVER;1110421324;8.745326449
42;17;29.06.2021 8:05;81;2;2329;SILVER;1110421324;8.745326449
42;20;29.06.2021 8:05;81;2;1876;SILVER;1110421324;8.745326449
42;21;29.06.2021 8:05;81;2;2612;SILVER;1110421324;8.745326449
42;23;29.06.2021 8:05;81;1;944;SILVER;1110421324;8.745326449
42;24;29.06.2021 8:05;81;2;1437;SILVER;1110421324;8.745326449
42;25;29.06.2021 8:05;81;2;1327;SILVER;1110421324;8.745326449
42;26;29.06.2021 8:05;81;1;994;SILVER;1110421324;8.745326449
42;27;29.06.2021 8:05;81;3;3304;SILVER;1110421324;8.745326449
42;28;29.06.2021 8:05;81;3;3117;SILVER;1110421324;8.745326449
42;29;29.06.2021 8:05;81;1;590;SILVER;1110421324;8.745326449
42;33;29.06.2021 8:05;81;1;1327;SILVER;1110421324;8.745326449
42;35;29.06.2021 8:05;81;2;1639;SILVER;1110421324;8.745326449
42;43;29.06.2021 8:05;81;2;2254;SILVER;1110421324;8.745326449
42;48;29.06.2021 8:05;81;2;998;SILVER;1110421324;8.745326449
42;52;29.06.2021 8:05;81;1;445;SILVER;1110421324;8.745326449
42;54;29.06.2021 8:05;81;2;1822;SILVER;1110421324;8.745326449
42;55;29.06.2021 8:05;81;3;2216;SILVER;1110421324;8.745326449
42;56;29.06.2021 8:05;81;1;994;SILVER;1110421324;8.745326449
42;57;29.06.2021 8:05;81;1;499;SILVER;1110421324;8.745326449
42;62;29.06.2021 8:05;81;1;994;SILVER;1110421324;8.745326449
42;63;29.06.2021 8:05;81;1;389;SILVER;1110421324;8.745326449
42;64;29.06.2021 8:05;81;1;898;SILVER;1110421324;8.745326449
42;69;29.06.2021 8:05;81;1;774;SILVER;1110421324;8.745326449
42;70;29.06.2021 8:05;81;1;1224;SILVER;1110421324;8.745326449
42;71;29.06.2021 8:05;81;1;785;SILVER;1110421324;8.745326449
42;74;29.06.2021 8:05;81;1;445;SILVER;1110421324;8.745326449
42;75;29.06.2021 8:05;81;3;4044;SILVER;1110421324;8.745326449
42;77;29.06.2021 8:05;81;1;499;SILVER;1110421324;8.745326449
42;78;29.06.2021 8:05;81;2;1508;SILVER;1110421324;8.745326449
42;80;29.06.2021 8:05;81;1;890;SILVER;1110421324;8.745326449
42;81;29.06.2021 8:05;81;1;895;SILVER;1110421324;8.745326449
2;0;13.07.2021 16:25;33;1;2850;GOLD;2,34E+11;36.88826285
2;33;13.07.2021 16:25;33;1;810;GOLD;2,34E+11;36.88826285
13;0;26.03.2021 23:12;114;1;811;SILVER;1,76E+11;5.904294984
13;7;26.03.2021 23:12;114;1;851;SILVER;1,76E+11;5.904294984
13;16;26.03.2021 23:12;114;1;802;SILVER;1,76E+11;5.904294984
13;40;26.03.2021 23:12;114;1;783;SILVER;1,76E+11;5.904294984
13;42;26.03.2021 23:12;114;1;611;SILVER;1,76E+11;5.904294984
13;58;26.03.2021 23:12;114;1;806;SILVER;1,76E+11;5.904294984
13;61;26.03.2021 23:12;114;1;986;SILVER;1,76E+11;5.904294984
13;75;26.03.2021 23:12;114;1;827;SILVER;1,76E+11;5.904294984
13;81;26.03.2021 23:12;114;1;1058;SILVER;1,76E+11;5.904294984
13;83;26.03.2021 23:12;114;1;493;SILVER;1,76E+11;5.904294984
13;87;26.03.2021 23:12;114;1;477;SILVER;1,76E+11;5.904294984
13;104;26.03.2021 23:12;114;1;988;SILVER;1,76E+11;5.904294984
13;114;26.03.2021 23:12;114;1;932;SILVER;1,76E+11;5.904294984
22;0;17.05.2021 20:31;49;1;981;SILVER;1,82E+11;5.765323402
22;6;17.05.2021 20:31;49;2;1223;SILVER;1,82E+11;5.765323402
22;9;17.05.2021 20:31;49;1;527;SILVER;1,82E+11;5.765323402
22;10;17.05.2021 20:31;49;4;2363;SILVER;1,82E+11;5.765323402
22;12;17.05.2021 20:31;49;1;1622;SILVER;1,82E+11;5.765323402
22;13;17.05.2021 20:31;49;1;996;SILVER;1,82E+11;5.765323402
22;15;17.05.2021 20:31;49;1;1180;SILVER;1,82E+11;5.765323402
22;16;17.05.2021 20:31;49;2;2837;SILVER;1,82E+11;5.765323402
22;18;17.05.2021 20:31;49;1;709;SILVER;1,82E+11;5.765323402
22;22;17.05.2021 20:31;49;1;868;SILVER;1,82E+11;5.765323402
22;30;17.05.2021 20:31;49;1;1048;SILVER;1,82E+11;5.765323402
22;32;17.05.2021 20:31;49;1;434;SILVER;1,82E+11;5.765323402
22;34;17.05.2021 20:31;49;1;709;SILVER;1,82E+11;5.765323402
22;35;17.05.2021 20:31;49;1;410;SILVER;1,82E+11;5.765323402
22;37;17.05.2021 20:31;49;2;1134;SILVER;1,82E+11;5.765323402
22;38;17.05.2021 20:31;49;1;1063;SILVER;1,82E+11;5.765323402
22;39;17.05.2021 20:31;49;1;786;SILVER;1,82E+11;5.765323402
22;40;17.05.2021 20:31;49;1;790;SILVER;1,82E+11;5.765323402
22;41;17.05.2021 20:31;49;1;756;SILVER;1,82E+11;5.765323402
22;42;17.05.2021 20:31;49;1;320;SILVER;1,82E+11;5.765323402
22;46;17.05.2021 20:31;49;1;730;SILVER;1,82E+11;5.765323402
22;49;17.05.2021 20:31;49;1;519;SILVER;1,82E+11;5.765323402
73;0;05.06.2021 11:58;111;1;1980;SILVER;1,35E+11;32.58052513
73;1;05.06.2021 11:58;111;2;2700;SILVER;1,35E+11;32.58052513
73;2;05.06.2021 11:58;111;2;2405;SILVER;1,35E+11;32.58052513
73;3;05.06.2021 11:58;111;3;3615;SILVER;1,35E+11;32.58052513
73;4;05.06.2021 11:58;111;2;4275;SILVER;1,35E+11;32.58052513
73;5;05.06.2021 11:58;111;2;2600;SILVER;1,35E+11;32.58052513
73;6;05.06.2021 11:58;111;1;1500;SILVER;1,35E+11;32.58052513
73;8;05.06.2021 11:58;111;1;1040;SILVER;1,35E+11;32.58052513
73;9;05.06.2021 11:58;111;3;4910;SILVER;1,35E+11;32.58052513
73;10;05.06.2021 11:58;111;3;6380;SILVER;1,35E+11;32.58052513
73;16;05.06.2021 11:58;111;1;1050;SILVER;1,35E+11;32.58052513
73;17;05.06.2021 11:58;111;1;1080;SILVER;1,35E+11;32.58052513
73;19;05.06.2021 11:58;111;2;3140;SILVER;1,35E+11;32.58052513
73;20;05.06.2021 11:58;111;1;1605;SILVER;1,35E+11;32.58052513
73;23;05.06.2021 11:58;111;3;5235;SILVER;1,35E+11;32.58052513
73;26;05.06.2021 11:58;111;2;2660;SILVER;1,35E+11;32.58052513
73;27;05.06.2021 11:58;111;1;1500;SILVER;1,35E+11;32.58052513
73;28;05.06.2021 11:58;111;2;3375;SILVER;1,35E+11;32.58052513
73;29;05.06.2021 11:58;111;3;5350;SILVER;1,35E+11;32.58052513
73;30;05.06.2021 11:58;111;3;3635;SILVER;1,35E+11;32.58052513
73;32;05.06.2021 11:58;111;3;3710;SILVER;1,35E+11;32.58052513
73;33;05.06.2021 11:58;111;1;1540;SILVER;1,35E+11;32.58052513
73;34;05.06.2021 11:58;111;3;3920;SILVER;1,35E+11;32.58052513
73;35;05.06.2021 11:58;111;1;1620;SILVER;1,35E+11;32.58052513
73;38;05.06.2021 11:58;111;1;1050;SILVER;1,35E+11;32.58052513
73;39;05.06.2021 11:58;111;2;4205;SILVER;1,35E+11;32.58052513
73;41;05.06.2021 11:58;111;1;1620;SILVER;1,35E+11;32.58052513
73;45;05.06.2021 11:58;111;3;7620;SILVER;1,35E+11;32.58052513
73;47;05.06.2021 11:58;111;1;300;SILVER;1,35E+11;32.58052513
73;50;05.06.2021 11:58;111;2;3380;SILVER;1,35E+11;32.58052513
73;51;05.06.2021 11:58;111;4;6830;SILVER;1,35E+11;32.58052513
73;52;05.06.2021 11:58;111;2;2020;SILVER;1,35E+11;32.58052513
73;55;05.06.2021 11:58;111;1;1000;SILVER;1,35E+11;32.58052513
73;57;05.06.2021 11:58;111;2;2550;SILVER;1,35E+11;32.58052513
73;58;05.06.2021 11:58;111;2;4580;SILVER;1,35E+11;32.58052513
73;59;05.06.2021 11:58;111;1;1050;SILVER;1,35E+11;32.58052513
73;61;05.06.2021 11:58;111;1;1500;SILVER;1,35E+11;32.58052513
73;62;05.06.2021 11:58;111;1;1240;SILVER;1,35E+11;32.58052513
73;64;05.06.2021 11:58;111;2;2835;SILVER;1,35E+11;32.58052513
73;65;05.06.2021 11:58;111;1;1340;SILVER;1,35E+11;32.58052513
73;68;05.06.2021 11:58;111;1;1060;SILVER;1,35E+11;32.58052513
73;69;05.06.2021 11:58;111;4;5450;SILVER;1,35E+11;32.58052513
73;71;05.06.2021 11:58;111;2;2890;SILVER;1,35E+11;32.58052513
73;72;05.06.2021 11:58;111;2;4140;SILVER;1,35E+11;32.58052513
73;73;05.06.2021 11:58;111;1;1730;SILVER;1,35E+11;32.58052513
73;74;05.06.2021 11:58;111;1;1000;SILVER;1,35E+11;32.58052513
73;76;05.06.2021 11:58;111;1;3720;SILVER;1,35E+11;32.58052513
73;78;05.06.2021 11:58;111;3;3505;SILVER;1,35E+11;32.58052513
73;79;05.06.2021 11:58;111;4;4110;SILVER;1,35E+11;32.58052513
73;82;05.06.2021 11:58;111;1;1045;SILVER;1,35E+11;32.58052513
73;83;05.06.2021 11:58;111;1;1525;SILVER;1,35E+11;32.58052513
73;84;05.06.2021 11:58;111;2;3475;SILVER;1,35E+11;32.58052513
